"country_name","sub_country_name","set_description","set_text","set_designer","set_start_year","set_start_month","set_start_day","set_end_year","set_end_month","set_end_day","set_perf_info","set_type_number","set_watermark_number","sg_number","stamp_prefix","stamp_sg_number","stamp_pre_suffix","stamp_suffix","stamp_description","variety_description","stamp_issue_price","stamp_type_number","stamp_unused","stamp_used","variety_flag"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","79 s","NULL","79","NULL","s","brt red (Plate 3) (15.1.62)","Opt. “SPECIMEN” (2, 5, 6, 8)","4d.","22","400.00","NULL","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","79","NULL","79","NULL","NULL","brt red (Plate 3) (15.1.62)","NULL","4d.","22","2100.00","145.00","S"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","80 Wi","NULL","80","NULL","Wi","pale red","Watermark inverted","4d.","NULL","-1","325.00","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","80","NULL","80","NULL","NULL","pale red","NULL","4d.","NULL","1900.00","120.00","S"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","81 s","NULL","81","NULL","s","brt red (Hair lines, Type B, Plate 4) (16.10.63)","Opt. “SPECIMEN” (2)","4d.","NULL","500.00","NULL","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","81","NULL","81","NULL","NULL","brt red (Hair lines, Type B, Plate 4) (16.10.63)","NULL","4d.","NULL","2200.00","160.00","S"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","82 a","NULL","82","NULL","a","pale red (Hair lines, Type B, Plate 4)","Imperf (Plate 4)","4d.","NULL","3700.00","NULL","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","82 Wi","NULL","82","NULL","Wi","pale red (Hair lines, Type B, Plate 4)","Watermark inverted","4d.","NULL","-1","325.00","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","82","NULL","82","NULL","NULL","pale red (Hair lines, Type B, Plate 4)","NULL","4d.","NULL","2000.00","125.00","S"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","83 s","NULL","83","NULL","s","dp lilac (Plate 3) (1.12.62)","Opt. “SPECIMEN” (2, 5, 8)","6d.","23","600.00","NULL","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","83","NULL","83","NULL","NULL","dp lilac (Plate 3) (1.12.62)","NULL","6d.","23","2500.00","140.00","S"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","84 a","NULL","84","NULL","a","lilac","Azure paper","6d.","NULL","-1","1400.00","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","84 b","NULL","84","NULL","b","lilac","Thick paper","6d.","NULL","-1","350.00","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","84 c","NULL","84","NULL","c","lilac","Error. Shamrock missing from wmk (stamp TF)","6d.","NULL","NULL","NULL","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","84 d","NULL","84","NULL","d","lilac","Error. Watermark W 20b (stamp TF)","6d.","NULL","-1","8000.00","V"
