"country_name","sub_country_name","set_description","set_text","set_designer","set_start_year","set_start_month","set_start_day","set_end_year","set_end_month","set_end_day","set_perf_info","set_type_number","set_watermark_number","sg_number","stamp_prefix","stamp_sg_number","stamp_pre_suffix","stamp_suffix","stamp_description","variety_description","stamp_issue_price","stamp_type_number","stamp_unused","stamp_used","variety_flag"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","169","NULL","169","NULL","NULL","deep blue (II)","NULL","20c.","NULL","1700.00","140.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","170","NULL","170","NULL","NULL","ultramarine (II)","NULL","20c.","NULL","29000.00","5000.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","171","NULL","171","NULL","NULL","blue (III) (14.1.71)","NULL","20c.","NULL","1400.00","30.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","172","NULL","172","NULL","NULL","pale blue (III)","NULL","20c.","NULL","1600.00","95.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","173","NULL","173","NULL","NULL","deep blue (III)","NULL","20c.","NULL","2000.00","200.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","174","NULL","174","NULL","NULL","slate-blue (III)","NULL","20c.","NULL","2250.00","325.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","174a","NULL","174","a","NULL","lilac-blue (III)","NULL","20c.","NULL","NULL","NULL","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","175","NULL","175","NULL","NULL","brown (30.12.70)","NULL","30c.","NULL","500.00","300.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","176","NULL","176","NULL","NULL","brown-black","NULL","30c.","NULL","2500.00","1200.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","177","NULL","177","NULL","NULL","orange (9.12.70)","NULL","40c.","NULL","650.00","160.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","178","NULL","178","NULL","NULL","orange-vermilion","NULL","40c.","NULL","1400.00","425.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","179","NULL","179","NULL","NULL","lemon-yellow/yellow","NULL","40c.","NULL","14000.00","2750.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","180","NULL","180","NULL","NULL","deep scarlet-vermilion","NULL","40c.","NULL","6000.00","2500.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","181","NULL","181","NULL","NULL","light scarlet-vermilion","NULL","40c.","NULL","1600.00","1000.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","182","NULL","182","NULL","NULL","bright rose (10.12.70)","NULL","80c.","NULL","700.00","375.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","183","NULL","183","NULL","NULL","rose-carmine","NULL","80c.","NULL","1300.00","550.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","184","NULL","184","NULL","NULL","carmine-red","NULL","80c.","NULL","1600.00","950.00","S"
"France","NULL","POSTAGE DUE. Litho at Bordeaux.","Following increases in postage rates during September 1871 many post offices surcharged the 15c. postage due to make a 25c. value. These provisional postage dues were produced by either manuscript or type surcharge and are rare on cover or piece.[gap]","NULL","1870","Nov","22","NULL","NULL","NULL","Imperf. Centre as D.","NULL","NULL","D185","D","185","NULL","NULL","black","NULL","15c.","D4","225.00","400.00","S"
"France","NULL","Tinted paper.","NULL","(Die eng Albert Barre. Typo in Paris)","1871","NULL","NULL","1876","NULL","NULL","P 14×13½.","NULL","NULL","185","NULL","185","NULL","NULL","olive-green/bluish (11.72)","NULL","1c.","9","120.00","24.00","S"
"France","NULL","Tinted paper.","NULL","(Die eng Albert Barre. Typo in Paris)","1871","NULL","NULL","1876","NULL","NULL","P 14×13½.","NULL","NULL","186","NULL","186","NULL","NULL","bronze-green/greenish","NULL","1c.","NULL","120.00","30.00","S"
"France","NULL","Tinted paper.","NULL","(Die eng Albert Barre. Typo in Paris)","1871","NULL","NULL","1876","NULL","NULL","P 14×13½.","NULL","NULL","187","NULL","187","NULL","NULL","red-brown/cream (5.72)","NULL","2c.","NULL","225.00","20.00","S"
"France","NULL","Tinted paper.","NULL","(Die eng Albert Barre. Typo in Paris)","1871","NULL","NULL","1876","NULL","NULL","P 14×13½.","NULL","NULL","188","NULL","188","NULL","NULL","deep red-brown/cream ('73)","NULL","2c.","NULL","250.00","24.00","S"
"France","NULL","Tinted paper.","NULL","(Die eng Albert Barre. Typo in Paris)","1871","NULL","NULL","1876","NULL","NULL","P 14×13½.","NULL","NULL","189","NULL","189","NULL","NULL","grey (6.72)","NULL","4c.","NULL","500.00","65.00","S"
"France","NULL","Tinted paper.","NULL","(Die eng Albert Barre. Typo in Paris)","1871","NULL","NULL","1876","NULL","NULL","P 14×13½.","NULL","NULL","190","NULL","190","NULL","NULL","yellowish grey","NULL","4c.","NULL","550.00","65.00","S"
"France","NULL","Tinted paper.","NULL","(Die eng Albert Barre. Typo in Paris)","1871","NULL","NULL","1876","NULL","NULL","P 14×13½.","NULL","NULL","191","NULL","191","NULL","NULL","green/blue (10.6.72)","NULL","5c.","NULL","325.00","12.00","S"
"France","NULL","Tinted paper.","NULL","(Die eng Albert Barre. Typo in Paris)","1871","NULL","NULL","1876","NULL","NULL","P 14×13½.","NULL","NULL","192","NULL","192","NULL","NULL","pale green/greenish (1873)","NULL","5c.","NULL","350.00","14.50","S"
"France","NULL","Tinted paper.","NULL","(Die eng Albert Barre. Typo in Paris)","1871","NULL","NULL","1876","NULL","NULL","P 14×13½.","NULL","NULL","193","NULL","193","NULL","NULL","deep green/greenish (1876)","NULL","5c.","NULL","325.00","14.50","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","193a","NULL","193","a","NULL","green","NULL","5c.","9","1700.00","600.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","194","NULL","194","NULL","NULL","bistre/rose (1.73)","NULL","10c.","1","450.00","18.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","195","NULL","195","NULL","NULL","bistre (1.9.71)","NULL","15c.","NULL","550.00","6.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","196","NULL","196","NULL","NULL","yellow-bistre (1873)","NULL","15c.","NULL","600.00","7.25","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","197","NULL","197","NULL","NULL","orange-bistre (1874)","NULL","15c.","NULL","550.00","6.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","198","NULL","198","NULL","NULL","pale blue (I) (5.9.71)","NULL","25c.","NULL","200.00","2.40","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","199","NULL","199","NULL","NULL","deep blue (I) (1872)","NULL","25c.","NULL","250.00","2.40","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","199 a.","NULL","199","NULL","a.","deep blue (I) (1872)","Type II (shades) (1873)","25c.","NULL","3500.00","42.00","V"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","199 b.","NULL","199","NULL","b.","deep blue (I) (1872)","Type III (shades) (1874)","25c.","NULL","200.00","2.40","V"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","199 c.","NULL","199","NULL","c.","deep blue (I) (1872)","Type II and Type III se-tenant (pair)","25c.","NULL","10000.00","3000.00","V"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","200","NULL","200","NULL","NULL","bistre/rose","NULL","10c.","1","6500.00","3000.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","201","NULL","201","NULL","NULL","bistre","NULL","15c.","NULL","64000.00","24000.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","202","NULL","202","NULL","NULL","blue (I)","NULL","25c.","NULL","12000.00","5500.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","202a","NULL","202","a","NULL","blue (II)","NULL","25c.","NULL","NULL","NULL","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","203","NULL","203","NULL","NULL","bistre/rose (3.75)","NULL","10c.","1","600.00","18.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","204","NULL","204","NULL","NULL","yellow-bistre (6.73)","NULL","15c.","NULL","650.00","7.25","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","205","NULL","205","NULL","NULL","brown (9.72)","NULL","30c.","NULL","1000.00","12.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","206","NULL","206","NULL","NULL","pale brown","NULL","30c.","NULL","900.00","9.50","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","207","NULL","207","NULL","NULL","grey-brown","NULL","30c.","NULL","900.00","9.50","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","208","NULL","208","NULL","NULL","bright carmine (12.9.72)","NULL","80c.","NULL","1100.00","18.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","209","NULL","209","NULL","NULL","dull carmine","NULL","80c.","NULL","1200.00","20.00","S"
"France","NULL","NULL","The 10, 15 and 25 (I) c. were printed from the original plates prepared for the 1849–52 issue. Types II and III of the 25c. and Nos. 203/9 were printed from new plates composed of separate clichés. For the 10c. thick letters the figures only were re-engraved; for the other values the original engraving was altered by re-engraving the whole bottom panel and the lettering is also larger. The error No. 210 occurred on position 90 and was corrected during the printing.[gap]The watermark on No. 193a is in two lines and covers 12 stamp positions. This paper was used at the end of one printing.[gap]The 10c. may be found bisected and used as 5c. (Sept '71).[gap]At least two of the plates of the 25c. were extensively damaged and many interesting flaws and retouches may be found. Typical varieties are illustrated and listed below.[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","210","NULL","210","NULL","NULL","bistre/rose (3.75)","NULL","15c.","1","7000.00","8000.00","S"
"France","NULL","NULL","The 10, 15 and 25 (I) c. were printed from the original plates prepared for the 1849–52 issue. Types II and III of the 25c. and Nos. 203/9 were printed from new plates composed of separate clichés. For the 10c. thick letters the figures only were re-engraved; for the other values the original engraving was altered by re-engraving the whole bottom panel and the lettering is also larger. The error No. 210 occurred on position 90 and was corrected during the printing.[gap]The watermark on No. 193a is in two lines and covers 12 stamp positions. This paper was used at the end of one printing.[gap]The 10c. may be found bisected and used as 5c. (Sept '71).[gap]At least two of the plates of the 25c. were extensively damaged and many interesting flaws and retouches may be found. Typical varieties are illustrated and listed below.[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","210 a.","NULL","210","NULL","a.","bistre/rose (3.75)","In pair with normal","15c.","1","14000.00","18000.00","V"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","211","NULL","211","NULL","NULL","blue","NULL","25c.","1","-0.02","90.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","211a","NULL","211","a","NULL","blue","NULL","25c.","1","-0.02","120.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","211b","NULL","211","b","NULL","blue","NULL","25c.","1","-0.02","60.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","211c","NULL","211","c","NULL","blue","NULL","25c.","1","-0.02","60.00","S"
"France","NULL","POSTAGE DUE. Typo in Paris.","The 20c. in black was prepared for use but not issued. Many of the above exist perforated unofficially.[gap]","NULL","1871","Sept","1","1878","NULL","NULL","Imperf.","NULL","NULL","D212","D","212","NULL","NULL","black","NULL","25c.","D4","250.00","80.00","S"
"France","NULL","POSTAGE DUE. Typo in Paris.","The 20c. in black was prepared for use but not issued. Many of the above exist perforated unofficially.[gap]","NULL","1871","Sept","1","1878","NULL","NULL","Imperf.","NULL","NULL","D213","D","213","NULL","NULL","black (5.78)","NULL","30c.","NULL","375.00","190.00","S"
"France","NULL","POSTAGE DUE. Typo in Paris.","The 20c. in black was prepared for use but not issued. Many of the above exist perforated unofficially.[gap]","NULL","1871","Sept","1","1878","NULL","NULL","Imperf.","NULL","NULL","D214","D","214","NULL","NULL","blue","NULL","40c.","NULL","650.00","700.00","S"
"France","NULL","POSTAGE DUE. Typo in Paris.","The 20c. in black was prepared for use but not issued. Many of the above exist perforated unofficially.[gap]","NULL","1871","Sept","1","1878","NULL","NULL","Imperf.","NULL","NULL","D215","D","215","NULL","NULL","ultramarine","NULL","40c.","NULL","10000.00","11000.00","S"
"France","NULL","POSTAGE DUE. Typo in Paris.","The 20c. in black was prepared for use but not issued. Many of the above exist perforated unofficially.[gap]","NULL","1871","Sept","1","1878","NULL","NULL","Imperf.","NULL","NULL","D216","D","216","NULL","NULL","ochre","NULL","60c.","NULL","850.00","1800.00","S"
"France","NULL","POSTAGE DUE. Typo in Paris.","The 20c. in black was prepared for use but not issued. Many of the above exist perforated unofficially.[gap]","NULL","1871","Sept","1","1878","NULL","NULL","Imperf.","NULL","NULL","D217","D","217","NULL","NULL","blue (1.5.78)","NULL","60c.","NULL","120.00","180.00","S"
"France","NULL","Tinted paper.","The 20c. blue (perf) is a stamp prepared for use in Dec. 1876 but never issued (price £41,000). It was reprinted in 1887 in deep blue (imperf). This reprint is always variety (b) and is found with forged perforation.[gap]For 5c. in yellow-green see No. 282.[gap]","(Des J. A. Sage. Die eng E. Mouchon)","1876","Mar","27","1885","NULL","NULL","P 14×13½.","NULL","NULL","212","NULL","212","NULL","NULL","green (6.76)","NULL","1c.","10","200.00","120.00","S"
